,coord1,coord2,zip
873,39.241803,-76.660657,21227
874,39.241877,-76.516172,21222
875,39.241919,-76.601304,21225
876,39.242003,-76.448911,21219
877,39.242043,-76.574821,21225
878,39.242062,-76.654898,21227
879,39.242106,-76.600195,21225
880,39.242108,-76.574426,21225
881,39.242366,-76.534324,21222
882,39.242372,-76.607879,21225
883,39.242485,-76.624954,21225
884,39.242495,-76.448528,21219
885,39.242504,-76.597876,21225
886,39.242533,-76.622948,21225
887,39.242695,-76.510858,21222
888,39.242702,-76.594732,21225
889,39.242712,-76.596685,21225
890,39.242778,-76.747025,21228
891,39.24284,-76.595485,21225
892,39.242906,-76.629598,21230
893,39.243126,-76.66084,21227
894,39.243148,-76.630502,21230
895,39.243391,-76.603534,21225
896,39.243443,-76.633628,21230
897,39.243505,-76.626119,21230
898,39.243572,-76.633535,21230
899,39.243616,-76.624376,21230
900,39.243633,-76.624396,21230
901,39.243653,-76.660881,21227
902,39.24387,-76.622038,21230
903,39.243908,-76.610237,21225
904,39.244005,-76.530942,21222
905,39.244073,-76.624908,21230
906,39.244143,-76.632081,21230
907,39.244182,-76.632143,21230
908,39.244413,-76.744067,21228
909,39.244442,-76.533455,21222
910,39.24446,-76.626654,21230
911,39.244501,-76.661056,21227
912,39.244781,-76.625911,21230
913,39.244792,-76.625929,21230
914,39.244835,-76.611019,21225
915,39.244843,-76.633181,21230
916,39.24488,-76.633238,21230
917,39.244892,-76.690709,21227
918,39.244973,-76.623856,21230
919,39.245166,-76.620895,21230
920,39.245208,-76.62756,21230
921,39.245226,-76.537472,21222
922,39.245246,-76.581332,21225
923,39.245266,-76.661033,21227
924,39.245282,-76.581303,21225
925,39.245368,-76.62421,21230
926,39.245401,-76.637924,21230
927,39.245539,-76.620638,21230
928,39.24557,-76.530425,21222
929,39.245574,-76.620613,21230
930,39.24564,-76.637077,21230
931,39.245847,-76.629519,21230
932,39.245859,-76.640586,21230
933,39.245879,-76.627552,21230
934,39.245959,-76.743908,21228
935,39.245975,-76.628379,21230
936,39.245985,-76.532642,21222
937,39.246182,-76.624165,21230
938,39.246202,-76.627743,21230
939,39.246288,-76.627775,21230
940,39.246314,-76.620103,21230
941,39.246491,-76.618207,21230
942,39.246646,-76.636816,21230
943,39.246658,-76.636778,21230
944,39.246661,-76.625178,21230
945,39.246682,-76.634952,21230
946,39.246702,-76.625277,21230
947,39.246726,-76.636095,21230
948,39.246742,-76.625374,21230
949,39.246763,-76.63615,21230
950,39.246788,-76.64726,21227
951,39.246841,-76.621977,21230
952,39.246861,-76.629636,21230
953,39.247002,-76.640294,21230
954,39.247019,-76.62803,21230
955,39.247041,-76.628739,21230
956,39.247053,-76.63659,21230
957,39.247151,-76.617713,21230
958,39.247176,-76.634132,21230
959,39.247182,-76.61769,21230
960,39.247201,-76.634171,21230
961,39.247298,-76.621765,21230
962,39.247467,-76.627181,21230
963,39.247494,-76.6261,21230
964,39.247523,-76.743849,21228
965,39.247571,-76.626142,21230
966,39.247695,-76.613422,21230
967,39.247805,-76.620835,21230
968,39.247811,-76.628998,21230
969,39.24782,-76.646852,21227
970,39.247827,-76.636115,21230
971,39.247836,-76.620797,21230
972,39.247838,-76.624625,21230
973,39.247869,-76.618965,21230
974,39.247916,-76.617015,21230
975,39.247958,-76.616973,21230
976,39.247967,-76.640041,21230
977,39.248041,-76.635868,21230
978,39.248061,-76.635844,21230
979,39.248169,-76.62424,21230
980,39.248183,-76.628415,21230
981,39.248241,-76.617867,21230
982,39.248267,-76.619301,21230
983,39.248276,-76.617829,21230
984,39.248325,-76.62339,21230
985,39.248414,-76.63057,21230
986,39.248471,-76.616469,21230
987,39.248503,-76.630903,21230
988,39.248507,-76.623847,21230
989,39.248511,-76.616431,21230
990,39.248586,-76.612707,21230
991,39.248602,-76.629249,21230
992,39.248612,-76.620168,21230
993,39.248627,-76.617457,21230
994,39.248631,-76.614224,21230
995,39.24864,-76.62016,21230
996,39.248649,-76.627579,21230
997,39.248661,-76.631209,21230
998,39.248662,-76.617419,21230
999,39.248672,-76.612781,21230
1000,39.248694,-76.612799,21230
1001,39.248821,-76.627029,21230
1002,39.248827,-76.625803,21230
1003,39.248901,-76.617148,21230
1004,39.248902,-76.621259,21230
1005,39.248911,-76.639467,21230
1006,39.248948,-76.639524,21230
1007,39.249018,-76.625234,21230
1008,39.249136,-76.629506,21230
1009,39.249142,-76.616729,21230
1010,39.249164,-76.625612,21230
1011,39.249172,-76.620056,21230
1012,39.249179,-76.621322,21230
1013,39.249283,-76.621384,21230
1014,39.249357,-76.640357,21230
1015,39.249399,-76.619844,21230
1016,39.249412,-76.619923,21230
1017,39.249436,-76.614913,21230
1018,39.24949,-76.640706,21230
1019,39.249511,-76.640759,21230
1020,39.24952,-76.628261,21230
1021,39.249593,-76.615047,21230
1022,39.249615,-76.640996,21230
1023,39.249633,-76.632566,21230
1024,39.249653,-76.62374,21230
1025,39.249668,-76.623706,21230
1026,39.249676,-76.621632,21230
1027,39.249706,-76.697171,21227
1028,39.249745,-76.630335,21230
1029,39.249763,-76.647255,21227
1030,39.249767,-76.6273,21230
1031,39.249921,-76.693545,21227
1032,39.249954,-76.641751,21230
1033,39.250025,-76.619047,21230
1034,39.250029,-76.622851,21230
1035,39.250045,-76.622813,21230
1036,39.25005,-76.631008,21230
1037,39.250077,-76.628236,21230
1038,39.250085,-76.628268,21230
1039,39.250152,-76.62055,21230
1040,39.250168,-76.618679,21230
1041,39.250183,-76.620477,21230
1042,39.250198,-76.61872,21230
1043,39.250215,-76.639455,21230
1044,39.250218,-76.619021,21230
1045,39.250229,-76.642381,21230
1046,39.250296,-76.616534,21230
1047,39.250302,-76.616404,21230
1048,39.250335,-76.618909,21230
1049,39.250345,-76.528972,21222
1050,39.25041,-76.627885,21230
1051,39.250476,-76.631872,21230
1052,39.250489,-76.629805,21230
1053,39.250495,-76.6394,21230
1054,39.250544,-76.625333,21230
1055,39.250597,-76.649504,21227
1056,39.250727,-76.614528,21230
1057,39.250754,-76.65014,21227
1058,39.250788,-76.632559,21230
1059,39.250788,-76.627706,21230
1060,39.25081,-76.620906,21230
1061,39.250854,-76.618753,21230
1062,39.250858,-76.631252,21230
1063,39.250869,-76.63129,21230
1064,39.250877,-76.617726,21230
1065,39.250878,-76.620896,21230
1066,39.250889,-76.617767,21230
1067,39.250892,-76.643933,21230
1068,39.250914,-76.643983,21230
1069,39.250923,-76.618741,21230
1070,39.250972,-76.6162,21230
1071,39.250981,-76.514144,21222
1072,39.250999,-76.620473,21230
1073,39.251039,-76.620503,21230
1074,39.251068,-76.511833,21222
1075,39.251082,-76.624873,21230
1076,39.251113,-76.620056,21230
1077,39.25114,-76.618114,21230
1078,39.251183,-76.624618,21230
1079,39.251213,-76.639262,21230
1080,39.251215,-76.624634,21230
1081,39.251223,-76.62279,21230
1082,39.251236,-76.639257,21230
1083,39.251241,-76.622742,21230
1084,39.251261,-76.632208,21230
1085,39.251321,-76.619716,21230
1086,39.251358,-76.629401,21230
1087,39.251373,-76.619735,21230
1088,39.251422,-76.646915,21227
1089,39.251464,-76.646416,21227
1090,39.25152,-76.629333,21230
1091,39.251561,-76.642236,21230
1092,39.251592,-76.642195,21230
1093,39.251594,-76.622843,21230
1094,39.251627,-76.647306,21227
1095,39.251632,-76.647335,21227
1096,39.251642,-76.618975,21230
1097,39.251678,-76.693244,21227
1098,39.251682,-76.629266,21230
1099,39.251702,-76.618983,21230
1100,39.251704,-76.744742,21228
1101,39.251716,-76.693306,21227
1102,39.25172,-76.627355,21230
1103,39.251746,-76.627346,21230
1104,39.251775,-76.689837,21227
1105,39.251781,-76.6329,21230
1106,39.251822,-76.632947,21230
1107,39.251822,-76.626333,21230
1108,39.251864,-76.644214,21230
1109,39.251895,-76.654724,21227
1110,39.251899,-76.648895,21227
1111,39.251922,-76.623173,21230
1112,39.251924,-76.625059,21230
1113,39.25193,-76.646786,21227
1114,39.251933,-76.623134,21230
1115,39.251953,-76.623062,21230
1116,39.251972,-76.651465,21227
1117,39.25208,-76.617958,21230
1118,39.252101,-76.615671,21230
1119,39.252145,-76.617938,21230
1120,39.252146,-76.645764,21230
1121,39.252168,-76.633272,21230
1122,39.252172,-76.639063,21230
1123,39.252217,-76.633312,21230
1124,39.252225,-76.744863,21228
1125,39.252239,-76.701933,21227
1126,39.252277,-76.61871,21230
1127,39.252295,-76.70198,21227
1128,39.252324,-76.645718,21230
1129,39.252383,-76.651193,21227
1130,39.252396,-76.651231,21227
1131,39.252413,-76.626376,21230
1132,39.252423,-76.69785,21227
1133,39.252475,-76.625422,21230
1134,39.252508,-76.625459,21230
1135,39.252572,-76.623236,21230
1136,39.252613,-76.648636,21227
1137,39.252626,-76.63897,21230
1138,39.252627,-76.654396,21227
1139,39.252635,-76.644294,21230
1140,39.252719,-76.521656,21222
1141,39.252737,-76.626885,21230
1142,39.252743,-76.646639,21230
1143,39.252783,-76.626856,21230
1144,39.252837,-76.654237,21227
1145,39.253001,-76.646468,21230
1146,39.253009,-76.533812,21222
1147,39.25306,-76.648424,21227
1148,39.253071,-76.62665,21230
1149,39.253089,-76.648411,21227
1150,39.25311,-76.66842,21227
1151,39.253129,-76.652931,21227
1152,39.253138,-76.623003,21230
1153,39.253208,-76.622554,21230
1154,39.253229,-76.624389,21230
1155,39.253388,-76.642044,21230
1156,39.253423,-76.633914,21230
1157,39.253424,-76.619604,21230
1158,39.253463,-76.617896,21230
1159,39.253486,-76.641071,21230
1160,39.253509,-76.617893,21230
1161,39.253524,-76.621269,21230
1162,39.253597,-76.621252,21230
1163,39.253674,-76.65499,21227
1164,39.253696,-76.640223,21230
1165,39.253836,-76.619823,21230
1166,39.253841,-76.696533,21227
1167,39.253867,-76.619784,21230
1168,39.253873,-76.652875,21227
1169,39.253913,-76.649276,21227
1170,39.253923,-76.649305,21227
1171,39.254024,-76.50026,21222
1172,39.254029,-76.650135,21227
1173,39.254244,-76.651442,21227
1174,39.254259,-76.653738,21227
1175,39.254268,-76.643763,21230
1176,39.254375,-76.688925,21227
1177,39.25444,-77.14389,20882
1178,39.254472,-76.623085,21230
1179,39.254513,-76.645139,21230
1180,39.254533,-76.52251,21222
1181,39.254564,-76.634226,21230
1182,39.254598,-76.634234,21230
1183,39.25466,-76.645764,21230
1184,39.254747,-76.699947,21229
1185,39.254807,-76.656805,21227
1186,39.254825,-76.656853,21227
1187,39.254827,-76.649774,21227
1188,39.25517,-76.643889,21230
1189,39.25524,-76.658086,21227
1190,39.255253,-76.658127,21227
1191,39.255338,-76.650957,21227
1192,39.255371,-76.647648,21230
1193,39.255375,-76.65093,21227
1194,39.255376,-76.650091,21227
1195,39.255377,-76.744809,21228
1196,39.255407,-76.452567,21219
1197,39.25542,-76.625986,21230
1198,39.255436,-76.625929,21230
1199,39.25546,-76.650148,21227
1200,39.255489,-76.498696,21222
1201,39.255559,-76.645861,21230
1202,39.255681,-76.647419,21230
1203,39.255696,-76.651821,21227
1204,39.255732,-76.645974,21230
1205,39.255734,-76.651798,21227
1206,39.25576,-76.642548,21230
1207,39.255771,-76.645954,21230
1208,39.255783,-76.659858,21227
1209,39.255785,-76.656753,21227
1210,39.255798,-76.642519,21230
1211,39.255833,-76.63417,21230
1212,39.255847,-76.654041,21227
1213,39.255856,-76.655748,21227
1214,39.255885,-76.634145,21230
1215,39.255958,-76.638221,21230
1216,39.255985,-76.530862,21224
1217,39.256005,-76.617083,21230
1218,39.256156,-76.669337,21227
1219,39.256228,-76.652929,21227
1220,39.256256,-76.652939,21227
1221,39.2563,-76.661148,21227
1222,39.256339,-76.643381,21230
1223,39.256369,-76.643358,21230
1224,39.256381,-76.522293,21222
1225,39.256508,-76.531738,21224
1226,39.256554,-76.647658,21230
1227,39.256561,-76.652132,21227
1228,39.256591,-76.647747,21230
1229,39.256602,-76.652163,21227
1230,39.256632,-76.655851,21227
1231,39.256651,-76.6522,21227
1232,39.256677,-76.642869,21230
1233,39.256706,-76.64291,21230
1234,39.256747,-76.633403,21230
1235,39.256753,-76.644141,21230
1236,39.256781,-76.633373,21230
1237,39.256791,-76.64411,21230
1238,39.256838,-76.485918,21222
1239,39.256896,-76.532626,21224
1240,39.256954,-76.483386,21222
1241,39.256994,-76.62908,21230
1242,39.257014,-76.664436,21227
1243,39.257036,-76.629055,21230
1244,39.25709,-76.648799,21230
1245,39.257283,-76.649238,21223
1246,39.257298,-76.649275,21223
1247,39.257307,-76.644233,21230
1248,39.257307,-76.637399,21230
1249,39.257344,-76.637373,21230
1250,39.257365,-76.644765,21230
1251,39.257376,-76.523751,21222
1252,39.257392,-76.647062,21230
1253,39.257402,-76.644738,21230
1254,39.257436,-76.531395,21224
1255,39.257491,-76.743865,21228
1256,39.257623,-76.516662,21222
1257,39.257681,-76.665962,21227
1258,39.257807,-76.650511,21223
1259,39.257882,-76.657133,21227
1260,39.257914,-76.657167,21227
1261,39.257961,-76.49538,21222
1262,39.258004,-76.664502,21227
1263,39.25802,-76.648387,21223
1264,39.258068,-76.514538,21222
1265,39.258072,-76.63342,21230
1266,39.25809,-76.650455,21223
1267,39.25809,-76.633361,21230
1268,39.258128,-76.65043,21223
1269,39.258164,-76.51115,21222
1270,39.258167,-76.531954,21224
1271,39.25817,-76.662732,21227
1272,39.258202,-76.662682,21227
1273,39.258227,-76.610373,21230
1274,39.258245,-76.6464,21230
1275,39.258364,-76.64257,21230
1276,39.25846,-76.526738,21222
1277,39.258531,-76.643934,21230
1278,39.258567,-76.649651,21223
1279,39.258761,-76.643759,21230
1280,39.25881,-76.643721,21230
1281,39.258881,-75.83988,21635
1282,39.2589,-76.532586,21224
1283,39.258998,-76.537878,21224
1284,39.259017,-76.537917,21224
1285,39.259055,-76.648262,21223
1286,39.259071,-76.648299,21223
1287,39.259137,-76.664761,21227
1288,39.259172,-76.663213,21227
1289,39.259208,-76.663159,21227
1290,39.259228,-76.661116,21227
1291,39.259259,-76.661069,21227
1292,39.259259,-76.635336,21230
1293,39.259303,-76.646517,21230
1294,39.259396,-76.740184,21228
1295,39.259525,-76.636117,21230
1296,39.259537,-76.643169,21230
1297,39.259585,-76.648129,21223
1298,39.259762,-76.615527,21230
1299,39.259792,-76.615513,21230
1300,39.259819,-76.532358,21224
1301,39.259822,-76.6155,21230
1302,39.259853,-76.615486,21230
1303,39.259867,-76.539546,21224
1304,39.259942,-76.529773,21224
1305,39.259951,-76.66495,21227
1306,39.259962,-76.6553,21223
1307,39.259975,-76.655271,21223
1308,39.260051,-76.608859,21230
1309,39.260063,-76.659881,21223
1310,39.260097,-76.642735,21230
1311,39.260099,-76.659835,21223
1312,39.260124,-76.635296,21230
1313,39.260147,-76.540078,21224
1314,39.26015,-76.642692,21230
1315,39.260207,-76.659702,21223
1316,39.260214,-76.642641,21230
1317,39.260259,-76.636021,21230
1318,39.260363,-76.643188,21230
1319,39.260405,-76.64314,21230
1320,39.26044,-76.643099,21230
1321,39.26045,-76.634162,21230
1322,39.260619,-76.745974,21228
1323,39.260624,-76.635524,21230
1324,39.260669,-76.532372,21224
1325,39.260787,-76.506737,21222
1326,39.260791,-76.667531,21227
1327,39.260814,-76.667541,21227
1328,39.260842,-76.643612,21230
1329,39.260854,-76.643884,21230
1330,39.260883,-76.643843,21230
1331,39.260938,-76.660504,21223
1332,39.260946,-76.666331,21227
1333,39.26096,-76.608951,21230
1334,39.260962,-76.562667,21224
1335,39.26097,-76.613299,21230
1336,39.260982,-76.642064,21230
1337,39.261014,-76.635145,21230
1338,39.261016,-76.66099,21223
1339,39.261018,-76.743091,21228
1340,39.261018,-76.640779,21230
1341,39.261067,-76.54168,21224
1342,39.26107,-76.63511,21230
1343,39.261085,-76.658702,21223
1344,39.261097,-76.568349,21231
1345,39.261131,-76.541762,21224
1346,39.261203,-76.653287,21223
1347,39.26121,-76.671728,21227
1348,39.261223,-76.653231,21223
1349,39.261258,-76.641827,21230
1350,39.26131,-76.743135,21228
1351,39.261367,-76.653091,21223
1352,39.261382,-76.644569,21230
1353,39.261385,-76.656892,21223
1354,39.261393,-76.655285,21223
1355,39.261412,-76.740185,21228
1356,39.26142,-76.64452,21230
1357,39.261431,-76.634381,21230
1358,39.261433,-76.634883,21230
1359,39.261436,-76.634395,21230
1360,39.261436,-76.488119,21222
1361,39.261445,-76.740146,21228
1362,39.261455,-76.532697,21224
1363,39.261481,-76.634853,21230
1364,39.261503,-76.731342,21228
1365,39.261561,-76.652659,21223
1366,39.261566,-76.661061,21223
1367,39.261572,-76.529915,21224
1368,39.261601,-76.661088,21223
1369,39.261864,-76.666699,21227
1370,39.261872,-76.6578,21223
1371,39.261873,-76.670177,21227
1372,39.261908,-76.670152,21227
1373,39.261908,-76.657759,21223
1374,39.261913,-76.687622,21229
1375,39.261925,-76.52592,21224
1376,39.261927,-76.659096,21223
1377,39.261949,-76.670121,21227
1378,39.261988,-76.645179,21223
1379,39.262021,-76.662888,21223
1380,39.262041,-76.662909,21223
1381,39.262058,-76.636459,21230
1382,39.262058,-76.535454,21224
1383,39.262081,-76.535472,21224
1384,39.262095,-76.747625,21228
1385,39.262151,-76.640114,21230
1386,39.262152,-76.665727,21223
1387,39.262154,-76.553251,21224
1388,39.26217,-76.613361,21230
1389,39.262193,-76.654194,21223
1390,39.262198,-76.532734,21224
1391,39.262208,-76.63645,21230
1392,39.262213,-76.654219,21223
1393,39.262242,-76.615394,21230
1394,39.262272,-76.531649,21224
1395,39.262273,-76.531629,21224
1396,39.262298,-76.643413,21230
1397,39.262301,-76.614591,21230
1398,39.262309,-76.613373,21230
1399,39.262318,-76.641604,21230
1400,39.262318,-76.632421,21230
1401,39.262329,-76.612722,21230
1402,39.262337,-76.663345,21223
1403,39.262348,-76.643351,21230
1404,39.262349,-76.529933,21224
1405,39.26235,-76.675322,21229
1406,39.262384,-76.632436,21230
1407,39.262386,-76.66329,21223
1408,39.262389,-76.675288,21229
1409,39.262405,-76.610578,21230
1410,39.26241,-76.640292,21230
1411,39.262498,-76.641753,21230
1412,39.262545,-76.659326,21223
1413,39.26256,-76.64581,21223
1414,39.262576,-76.743659,21228
1415,39.262597,-76.633175,21230
1416,39.262598,-76.645762,21223
1417,39.262608,-76.743674,21228
1418,39.262636,-76.641058,21230
1419,39.262666,-76.548706,21224
1420,39.262668,-76.633203,21230
1421,39.262681,-76.743707,21228
1422,39.262685,-76.644278,21223
1423,39.262698,-76.542924,21224
1424,39.262709,-76.662228,21223
1425,39.262723,-76.637882,21230
1426,39.262724,-76.644228,21223
1427,39.262728,-76.662255,21223
1428,39.26275,-76.662909,21223
1429,39.262776,-76.653453,21223
1430,39.262778,-76.567906,21231
1431,39.262786,-76.662872,21223
1432,39.262792,-76.653474,21223
1433,39.262838,-76.655044,21223
1434,39.262847,-76.631105,21230
1435,39.262885,-76.633975,21230
1436,39.26289,-76.531102,21224
1437,39.262896,-76.658593,21223
1438,39.262917,-76.658619,21223
1439,39.262925,-76.530158,21224
1440,39.262934,-76.633944,21230
1441,39.262957,-76.645309,21223
1442,39.262983,-76.633914,21230
1443,39.262991,-76.614634,21230
1444,39.262995,-76.64526,21223
1445,39.263066,-76.568531,21231
1446,39.263074,-76.642079,21230
1447,39.263086,-76.676636,21229
1448,39.263088,-76.642125,21230
1449,39.263114,-76.642141,21230
1450,39.263123,-76.63489,21230
1451,39.263143,-76.60794,21230
1452,39.263156,-76.666126,21223
